state,county,agegrp,tot_pop,tot_male,tot_female,wac_male,wac_female,bac_male,bac_female,h_male,h_female
1,55,10,7021,3403,3618,2832,2969,479,588,114,90
1,55,11,6755,3310,3445,2793,2823,459,573,115,114
1,55,12,6907,3315,3592,2840,2991,417,544,84,63
1,55,13,7005,3352,3653,2838,3008,472,604,58,29
1,55,14,6414,2960,3454,2544,2911,383,502,32,26
1,55,15,5459,2486,2973,2229,2630,241,318,18,25
1,55,16,3598,1567,2031,1427,1855,131,160,13,7
1,55,17,2343,957,1386,873,1235,76,137,11,3
1,55,18,1982,658,1324,610,1156,45,153,5,15
1,57,0,16302,7937,8365,6944,7288,1016,1064,172,163
1,57,1,902,447,455,382,362,80,83,12,21
1,57,2,956,475,481,414,407,82,91,10,18
1,57,3,997,526,471,460,421,77,48,27,16
1,57,4,912,468,444,403,391,64,60,12,11
1,57,5,912,481,431,397,367,83,68,12,14
1,57,6,997,502,495,443,411,62,84,8,10
1,57,7,873,424,449,386,410,42,41,12,14
1,57,8,889,450,439,374,391,73,47,16,12
1,57,9,913,454,459,408,403,45,57,12,9
1,57,10,1053,514,539,452,484,60,53,11,8
1,57,11,1009,495,514,441,440,51,69,16,3
1,57,12,1190,610,580,518,504,92,73,7,6
1,57,13,1154,539,615,477,537,59,73,8,4
1,57,14,1119,517,602,455,528,54,69,4,8
1,57,15,924,408,516,363,454,43,57,2,4
1,57,16,707,310,397,286,358,22,37,1,2
1,57,17,470,205,265,187,241,16,22,1,2
1,57,18,325,112,213,98,179,11,32,1,1
1,59,0,31362,15782,15580,14657,14608,900,728,3153,2453
1,59,1,2127,1079,1048,1022,984,64,74,320,323
1,59,2,2167,1115,1052,1053,972,57,56,357,321
1,59,3,2185,1117,1068,1041,1000,67,52,344,302
1,59,4,2009,1052,957,982,901,45,43,283,209
1,59,5,1766,941,825,870,774,50,41,256,179
1,59,6,2043,1072,971,947,914,120,43,275,165
1,59,7,1922,1015,907,902,817,91,42,240,164
1,59,8,1836,953,883,880,808,49,28,221,171
1,59,9,1882,968,914,878,858,53,34,236,164
1,59,10,2170,1126,1044,1047,966,59,63,250,168
1,59,11,1954,1001,953,949,907,31,37,115,116
1,59,12,2007,996,1011,926,947,49,52,109,55
1,59,13,1920,952,968,903,923,45,37,57,41
1,59,14,1696,769,927,723,873,39,45,28,32
1,59,15,1399,681,718,639,690,35,25,29,19
1,59,16,999,423,576,394,561,25,14,12,12
1,59,17,693,296,397,284,377,11,18,6,11
1,59,18,587,226,361,217,336,10,24,15,1
1,61,0,26271,12827,13444,11432,11957,1314,1402,584,511
1,61,1,1430,721,709,637,636,102,98,54,44
1,61,2,1561,784,777,705,709,89,75,67,59
1,61,3,1723,879,844,791,741,100,109,69,60
1,61,4,1618,846,772,751,665,95,110,62,50
1,61,5,1243,642,601,555,515,82,84,48,44
1,61,6,1505,750,755,650,666,91,80,40,24
1,61,7,1518,743,775,654,683,85,86,52,32
1,61,8,1471,702,769,622,691,72,69,14,31
1,61,9,1526,758,768,662,669,86,90,33,33
1,61,10,1681,807,874,703,782,91,80,42,36
1,61,11,1807,925,882,832,797,79,67,24,29
1,61,12,1837,902,935,812,820,75,105,21,14
1,61,13,1931,932,999,850,874,74,106,19,18
1,61,14,1651,810,841,730,753,71,79,11,12
1,61,15,1453,698,755,635,689,51,60,10,16
1,61,16,1055,468,587,426,534,34,44,2,4
1,61,17,669,245,424,218,383,21,36,10,3
1,61,18,592,215,377,199,350,16,24,6,2
1,63,0,8111,3829,4282,765,803,3052,3476,73,66
1,63,1,466,247,219,33,44,215,174,13,11
1,63,2,480,250,230,34,38,214,190,10,10
1,63,3,509,245,264,38,35,209,231,2,8
1,63,4,472,233,239,31,23,204,220,4,4
1,63,5,446,231,215,28,19,203,198,4,2
1,63,6,521,270,251,24,40,245,212,2,3
1,63,7,419,206,213,42,39,163,174,8,4
1,63,8,433,195,238,35,28,159,208,10,2
1,63,9,400,193,207,28,29,162,179,2,4
1,63,10,410,195,215,56,41,137,172,1,3
1,63,11,467,204,263,45,53,155,208,4,6
1,63,12,563,256,307,56,59,198,245,6,3
1,63,13,635,286,349,93,82,194,265,2,1
1,63,14,653,302,351,68,78,234,274,0,1
1,63,15,462,198,264,60,66,137,199,2,1
1,63,16,320,144,176,39,55,104,119,3,1
1,63,17,211,96,115,34,34,62,81,0,1
1,63,18,244,78,166,21,40,57,127,0,1
1,65,0,14651,6950,7701,3003,3052,3928,4622,111,98
1,65,1,990,525,465,183,161,340,306,7,16
1,65,2,906,462,444,194,176,267,266,9,14
1,65,3,947,495,452,175,185,322,267,13,9
1,65,4,872,441,431,154,149,285,282,16,9
1,65,5,877,407,470,134,163,272,304,8,6
1,65,6,956,475,481,169,169,303,309,8,6
1,65,7,803,391,412,176,145,215,263,9,3
1,65,8,848,379,469,173,181,206,288,10,2
1,65,9,782,348,434,145,149,203,284,7,13
1,65,10,784,372,412,156,163,214,242,6,4
1,65,11,883,382,501,175,206,204,296,5,1
1,65,12,1080,508,572,246,212,258,358,1,3
1,65,13,1038,495,543,247,213,248,330,3,3
1,65,14,917,443,474,232,192,211,281,4,2
1,65,15,740,359,381,197,211,163,168,3,1
1,65,16,529,242,287,122,155,121,130,0,4
1,65,17,337,122,215,62,108,59,105,1,1
1,65,18,362,104,258,63,114,37,143,1,1
1,67,0,17205,8309,8896,6121,6456,2171,2442,239,224
1,67,1,896,474,422,358,311,131,121,18,16
1,67,2,925,475,450,354,344,128,127,18,19
1,67,3,1025,519,506,387,375,137,134,20,31
1,67,4,997,519,478,366,335,155,142,22,25
1,67,5,845,449,396,286,246,166,150,15,10
1,67,6,929,467,462,304,321,162,137,27,11
1,67,7,888,418,470,295,338,120,130,17,10
1,67,8,1014,490,524,350,392,134,131,18,26
1,67,9,1030,505,525,385,390,115,132,16,17
1,67,10,1137,563,574,420,399,137,174,18,9
1,67,11,1111,540,571,397,412,137,158,21,19
1,67,12,1137,531,606,386,435,135,166,10,8
1,67,13,1240,594,646,426,464,165,181,5,6
1,67,14,1287,562,725,434,510,123,213,3,1
1,67,15,1126,543,583,414,471,125,105,2,5
1,67,16,704,322,382,277,286,43,96,3,1
1,67,17,482,215,267,184,192,33,74,4,1
1,67,18,432,123,309,98,235,25,71,2,9
1,69,0,105882,50628,55254,36290,38544,14043,16168,1920,1711
1,69,1,6631,3425,3206,2233,2095,1252,1184,208,174
1,69,2,6568,3422,3146,2254,2006,1236,1163,220,187
1,69,3,6818,3531,3287,2344,2117,1217,1195,192,182
1,69,4,6603,3393,3210,2218,2090,1207,1125,153,154
1,69,5,5805,2880,2925,1897,1901,1001,1014,146,111
1,69,6,7137,3372,3765,2225,2396,1112,1348,128,103
1,69,7,6662,3146,3516,2158,2300,924,1153,169,129
1,69,8,6748,3262,3486,2261,2305,946,1093,150,124
1,69,9,6336,2950,3386,2173,2209,722,1105,135,129
1,69,10,6717,3195,3522,2375,2492,766,993,102,98
1,69,11,6568,3165,3403,2362,2409,744,927,94,63
1,69,12,7273,3410,3863,2608,2798,748,987,73,68
1,69,13,6832,3250,3582,2486,2619,729,886,51,56
1,69,14,6041,2709,3332,2119,2553,563,715,35,40
1,69,15,5168,2348,2820,1915,2270,399,500,24,28
1,69,16,3502,1519,1983,1271,1652,232,320,28,27
1,69,17,2353,939,1414,794,1176,137,225,5,19
1,69,18,2120,712,1408,597,1156,108,235,7,19
1,71,0,51626,25367,26259,23868,24688,1086,1132,832,752
1,71,1,2777,1445,1332,1369,1233,101,132,69,89
1,71,2,2816,1465,1351,1379,1273,97,81,103,93
1,71,3,3107,1641,1466,1550,1378,88,93,100,80
1,71,4,3075,1578,1497,1479,1408,74,75,75,82
1,71,5,2740,1412,1328,1314,1226,71,77,58,63
1,71,6,3203,1593,1610,1480,1491,81,88,78,42
1,71,7,2731,1381,1350,1261,1270,72,41,46,44
1,71,8,2923,1392,1531,1294,1439,55,44,51,60
1,71,9,3152,1521,1631,1416,1535,64,50,56,52
1,71,10,3484,1785,1699,1682,1578,66,58,65,43
1,71,11,3372,1684,1688,1621,1589,40,64,41,32
1,71,12,3765,1830,1935,1741,1837,53,59,35,20
1,71,13,3890,1908,1982,1780,1845,77,80,27,17
1,71,14,3376,1616,1760,1520,1675,68,54,4,10
1,71,15,2859,1291,1568,1228,1491,33,49,10,8
1,71,16,2039,935,1104,899,1065,20,33,5,3
1,71,17,1321,551,770,534,730,11,33,2,8
1,71,18,996,339,657,321,625,15,21,7,6
1,73,0,658573,311232,347341,173477,183602,132888,158314,14247,12626
1,73,1,42323,21480,20843,11504,10911,10028,9933,1915,1814
1,73,2,41498,21283,20215,10842,10225,10524,9995,1658,1569
1,73,3,41885,21235,20650,10424,9953,10605,10540,1580,1508
1,73,4,40712,20323,20389,10131,10188,9974,10002,1153,1012
1,73,5,41155,20094,21061,10278,10780,9525,9862,1014,879
1,73,6,49542,23993,25549,12627,12954,10820,12065,1083,916
1,73,7,46758,22270,24488,12420,12510,9188,11359,1177,954
1,73,8,43602,20591,23011,11628,11454,8428,10970,1073,848
1,73,9,39914,18807,21107,10716,10495,7602,10053,1023,824
1,73,10,39930,19045,20885,11020,10710,7485,9606,814,731
1,73,11,38601,18235,20366,10396,10566,7442,9371,538,402
1,73,12,42852,19985,22867,11563,12113,8075,10371,462,384
1,73,13,42472,19216,23256,11016,12162,7966,10782,313,272
1,73,14,36582,16369,20213,9798,11094,6351,8861,201,145
1,73,15,27095,12044,15051,7690,9214,4217,5692,112,123
1,73,16,18020,7442,10578,5092,6833,2242,3601,62,71
1,73,17,12222,4592,7630,3244,5094,1297,2460,20,74
1,73,18,13410,4228,9182,3088,6346,1119,2791,49,100
1,75,0,13805,6760,7045,6057,6250,740,813,145,118
1,75,1,784,401,383,353,331,59,61,22,16
1,75,2,754,378,376,335,344,54,45,20,6
1,75,3,874,457,417,413,374,48,50,12,7
1,75,4,811,435,376,400,328,43,49,5,10
1,75,5,700,357,343,308,301,53,45,4,9
1,75,6,777,378,399,323,354,54,46,11,11
1,75,7,721,351,370,304,324,49,43,13,12
1,75,8,728,354,374,316,324,38,48,8,5
1,75,9,824,401,423,363,378,38,44,14,6
1,75,10,907,457,450,411,396,47,54,8,11
1,75,11,875,433,442,384,397,49,46,7,5
1,75,12,978,499,479,455,416,39,64,7,2
1,75,13,1012,488,524,436,444,54,75,4,6
1,75,14,843,422,421,379,375,43,41,1,2
1,75,15,803,373,430,340,400,31,31,2,2
1,75,16,605,280,325,254,305,26,18,2,3
1,75,17,450,183,267,175,237,9,30,3,2
1,75,18,359,113,246,108,222,6,23,2,3
1,77,0,92729,44490,48239,39549,42544,4702,5442,1313,1339
1,77,1,4732,2430,2302,2085,1985,379,362,133,139
1,77,2,4804,2486,2318,2163,2016,367,350,125,142
1,77,3,5287,2620,2667,2288,2301,365,391,131,184
1,77,4,6074,3049,3025,2588,2530,462,517,133,144
1,77,5,7688,3699,3989,3172,3419,505,526,133,115
1,77,6,6022,3056,2966,2641,2509,383,438,118,91
1,77,7,5095,2561,2534,2220,2173,314,333,66,70
1,77,8,5170,2521,2649,2237,2301,249,303,86,97
1,77,9,4774,2331,2443,2073,2163,216,247,95,93
1,77,10,5580,2712,2868,2427,2549,229,266,88,61
1,77,11,5775,2784,2991,2534,2659,223,313,73,53
1,77,12,6301,3015,3286,2726,2914,268,332,40,37
1,77,13,6420,2964,3456,2693,3132,239,282,31,29
1,77,14,5810,2728,3082,2511,2792,197,268,26,28
1,77,15,5084,2295,2789,2134,2553,149,211,13,20
1,77,16,3634,1568,2066,1471,1913,85,145,3,8
1,77,17,2347,945,1402,890,1319,48,75,11,17
1,77,18,2132,726,1406,696,1316,24,83,8,11
1,79,0,32924,16034,16890,13345,13937,1829,2063,403,376
1,79,1,1834,965,869,818,758,137,121,38,41
1,79,2,1896,953,943,825,826,117,114,53,53
1,79,3,2143,1079,1064,911,874,116,127,56,50
1,79,4,1910,991,919,818,715,111,116,45,31
1,79,5,1714,861,853,681,675,106,120,31,29
1,79,6,2096,1032,1064,837,897,124,123,14,30
1,79,7,1879,917,962,747,797,107,107,31,13
1,79,8,1854,912,942,741,744,96,88,32,31
1,79,9,1830,911,919,754,737,79,106,22,20
1,79,10,2200,1066,1134,881,947,106,123,24,21
1,79,11,2437,1223,1214,1029,994,139,158,19,12
1,79,12,2571,1221,1350,1018,1099,139,176,13,16
1,79,13,2273,1076,1197,869,984,139,139,12,7
1,79,14,1961,931,1030,780,829,110,145,5,6
1,79,15,1737,804,933,687,778,86,122,3,4
1,79,16,1268,569,699,497,597,61,92,2,3
1,79,17,735,327,408,286,349,35,44,2,2
1,79,18,586,196,390,166,337,21,42,1,7
1,81,0,164542,80840,83702,59282,59616,18083,21029,3217,2874
1,81,1,9572,4869,4703,3412,3277,1319,1273,314,306
1,81,2,9519,4953,4566,3460,3238,1342,1254,289,290
1,81,3,9995,5105,4890,3426,3263,1533,1456,251,278
1,81,4,13266,6574,6692,4974,5032,1395,1463,301,269
1,81,5,21333,11199,10134,8876,7909,1906,1987,325,283
1,81,6,12572,6273,6299,4338,4307,1553,1744,262,201
1,81,7,10536,5157,5379,3643,3669,1229,1471,264,261
1,81,8,10466,5019,5447,3655,3661,1055,1432,293,207
1,81,9,9529,4593,4936,3185,3265,1068,1376,249,194
1,81,10,9828,4673,5155,3328,3416,1030,1405,166,152
1,81,11,9279,4536,4743,3229,3282,1054,1251,150,113
1,81,12,9607,4658,4949,3350,3414,1067,1356,122,97
1,81,13,8628,4082,4546,3005,3264,960,1146,95,84
1,81,14,7027,3215,3812,2448,2799,700,930,49,49
1,81,15,5651,2644,3007,2170,2293,432,645,35,38
1,81,16,3625,1634,1991,1359,1576,246,380,23,22
1,81,17,2251,989,1262,830,989,130,246,16,17
1,81,18,1858,667,1191,594,962,64,214,13,13
1,83,0,98915,49444,49471,41023,41284,7649,7223,3133,3016
1,83,1,5474,2795,2679,2361,2263,469,464,356,336
1,83,2,6012,2968,3044,2544,2566,443,493,359,318
1,83,3,6584,3318,3266,2811,2715,486,530,351,393
1,83,4,6220,3172,3048,2623,2511,497,484,313,398
1,83,5,5399,2828,2571,2245,2099,556,438,214,178
1,83,6,6432,3318,3114,2619,2611,662,450,252,209
1,83,7,6492,3331,3161,2665,2617,605,453,265,220
1,83,8,6864,3543,3321,2816,2654,643,530,241,214
1,83,9,6622,3399,3223,2652,2635,620,441,207,252
1,83,10,7050,3602,3448,2923,2787,580,529,182,163
1,83,11,7207,3645,3562,2966,2910,576,563,139,100
1,83,12,7250,3680,3570,3104,2964,517,529,100,101
1,83,13,6228,3056,3172,2637,2675,370,432,40,45
1,83,14,4937,2406,2531,2106,2157,256,322,55,27
1,83,15,4157,1890,2267,1687,1972,174,250,29,21
1,83,16,2815,1279,1536,1157,1388,102,140,17,16
1,83,17,1740,731,1009,678,918,45,82,8,15
1,83,18,1432,483,949,429,842,48,93,5,10
1,85,0,9726,4570,5156,1289,1296,3249,3829,85,96
1,85,1,586,308,278,77,57,231,218,7,7
1,85,2,628,305,323,63,84,240,240,6,12
1,85,3,600,288,312,74,64,219,246,11,5
1,85,4,541,282,259,54,49,226,208,4,8
1,85,5,530,259,271,44,44,208,226,3,7
1,85,6,638,316,322,75,72,239,248,5,12
1,85,7,584,281,303,61,54,218,247,13,8
1,85,8,533,259,274,58,57,199,214,9,6
1,85,9,471,215,256,63,64,148,193,5,2
1,85,10,555,254,301,71,75,179,224,1,7
1,85,11,653,298,355,86,102,206,251,8,5
1,85,12,765,359,406,122,94,235,309,3,4
1,85,13,721,330,391,105,114,225,272,5,6
1,85,14,583,281,302,93,91,185,209,3,3
1,85,15,510,205,305,96,106,109,198,1,2
1,85,16,370,166,204,72,73,93,131,1,1
1,85,17,236,97,139,42,61,55,78,0,1
1,85,18,222,67,155,33,35,34,117,0,0
1,87,0,18068,8218,9850,1663,1662,6499,8173,188,155
1,87,1,875,455,420,86,89,373,339,11,6
1,87,2,830,399,431,78,90,320,347,26,16
1,87,3,849,434,415,97,67,340,349,20,17
1,87,4,1548,728,820,84,65,642,756,20,15
1,87,5,2085,918,1167,95,99,805,1067,12,16
1,87,6,1208,576,632,109,112,455,523,9,12
1,87,7,873,391,482,82,92,310,388,16,7
1,87,8,788,372,416,81,81,291,332,13,14
1,87,9,784,375,409,70,80,302,330,6,9
1,87,10,953,423,530,105,94,315,434,9,8
1,87,11,1039,465,574,126,119,330,449,7,11
1,87,12,1213,533,680,131,143,400,530,6,6
1,87,13,1238,581,657,140,121,436,527,6,6
1,87,14,1302,562,740,116,129,441,608,9,4
1,87,15,984,430,554,103,106,326,446,8,1
1,87,16,672,287,385,89,88,197,296,4,1
1,87,17,418,160,258,36,42,124,216,3,0
1,87,18,409,129,280,35,45,92,236,3,6
1,89,0,372909,182366,190543,132437,133271,45496,52062,9959,9393
1,89,1,21862,11144,10718,7725,7389,3536,3409,1068,1011
1,89,2,22016,11251,10765,7899,7557,3403,3303,972,918
1,89,3,22981,11750,11231,8363,7866,3328,3268,1069,1038
1,89,4,24175,12320,11855,8069,7536,4077,4119,832,897
1,89,5,25074,12601,12473,8117,7434,4156,4671,730,750
1,89,6,27249,14065,13184,9507,8403,4149,4381,732,611
1,89,7,25563,12738,12825,9071,8533,3261,3953,865,681
1,89,8,24124,11993,12131,8611,8280,2905,3435,828,750
1,89,9,21531,10383,11148,7480,7547,2515,3125,669,565
1,89,10,23027,10961,12066,8118,8424,2410,3122,542,524
1,89,11,25112,12170,12942,9188,9227,2549,3169,458,425
1,89,12,28818,14120,14698,10964,10779,2769,3400,417,427
1,89,13,24241,11788,12453,9127,9193,2309,2766,336,315
1,89,14,18271,8568,9703,6599,7087,1677,2241,177,181
1,89,15,14803,6720,8083,5349,6193,1161,1592,124,126
1,89,16,10378,4424,5954,3638,4818,648,958,77,78
1,89,17,7253,3004,4249,2586,3567,347,589,31,52
1,89,18,6431,2366,4065,2026,3438,296,561,32,44
1,91,0,18863,8839,10024,4354,4601,4450,5390,275,253
1,91,1,1165,583,582,227,258,361,327,24,25
1,91,2,1104,534,570,246,270,295,310,28,33
1,91,3,1250,627,623,274,260,349,359,33,32
1,91,4,1160,597,563,273,222,323,337,15,18
1,91,5,1072,542,530,228,207,312,318,12,12
1,91,6,1234,606,628,249,250,351,374,20,16
1,91,7,1103,517,586,245,261,270,326,20,20
1,91,8,990,454,536,231,229,221,304,31,21
1,91,9,1072,511,561,257,251,249,304,29,22
1,91,10,1158,512,646,266,250,238,393,24,17
1,91,11,1202,565,637,306,290,254,342,11,4
1,91,12,1260,548,712,305,342,240,365,11,10
1,91,13,1344,631,713,318,294,312,417,6,4
1,91,14,1135,554,581,295,295,258,285,4,3
1,91,15,988,427,561,230,305,194,255,3,5
1,91,16,704,321,383,188,239,131,143,2,2
1,91,17,435,159,276,114,176,43,98,0,5
1,91,18,487,151,336,102,202,49,133,2,4
1,93,0,29709,14626,15083,13837,14457,752,567,434,366
1,93,1,1572,831,741,782,695,60,53,42,42
1,93,2,1681,832,849,791,806,43,53,54,53
1,93,3,1787,947,840,912,809,46,35,63,43
1,93,4,1761,923,838,886,792,42,44,34,32
1,93,5,1592,849,743,787,699,62,34,24,23
1,93,6,1760,876,884,810,844,60,37,27,21
1,93,7,1653,829,824,764,795,59,31,25,22
1,93,8,1645,792,853,721,817,62,23,39,28
1,93,9,1639,813,826,760,789,50,30,25,16
1,93,10,2009,1035,974,971,930,60,39,23,30
1,93,11,2078,1045,1033,978,993,57,36,20,14
1,93,12,2153,1086,1067,1039,1028,41,30,17,12
1,93,13,1990,970,1020,924,973,36,35,9,10
1,93,14,1823,867,956,843,916,22,35,12,10
1,93,15,1675,753,922,730,905,20,15,7,3
1,93,16,1222,541,681,526,662,14,14,8,4
1,93,17,950,388,562,375,542,9,15,3,1
1,93,18,719,249,470,238,462,9,8,2,2
1,95,0,96774,47717,49057,44884,46646,2195,1761,7706,6566
1,95,1,6975,3518,3457,3264,3200,250,285,1201,1161
1,95,2,6475,3362,3113,3198,2951,172,199,969,887
1,95,3,6874,3536,3338,3320,3114,197,182,938,877
1,95,4,6174,3134,3040,2943,2848,171,149,724,710
1,95,5,5514,2940,2574,2604,2414,314,113,609,398
1,95,6,6284,3226,3058,3004,2895,169,134,476,351
1,95,7,5719,2887,2832,2683,2689,147,98,536,429
1,95,8,5772,2899,2873,2694,2726,146,75,654,489
1,95,9,5385,2663,2722,2505,2581,98,82,454,365
1,95,10,6208,3062,3146,2869,2945,110,99,363,316
1,95,11,6043,3107,2936,2850,2810,184,84,324,182
1,95,12,6534,3188,3346,3041,3219,98,66,175,141
1,95,13,6067,2947,3120,2845,2973,53,89,121,110
1,95,14,5199,2373,2826,2298,2742,43,57,77,57
1,95,15,4438,2019,2419,1970,2351,21,20,34,42
1,95,16,3303,1475,1828,1446,1808,12,8,23,24
1,95,17,2039,793,1246,779,1221,6,13,11,11
1,95,18,1771,588,1183,571,1159,4,8,17,16
1,97,0,413210,196374,216836,121463,128475,70369,83186,6373,6070
1,97,1,27158,13730,13428,7666,7428,6070,5905,563,521
1,97,2,26316,13152,13164,7430,7326,5752,5786,597,656
1,97,3,26814,13609,13205,7460,7251,5974,5753,608,544
1,97,4,26239,13294,12945,7422,7195,5629,5459,537,489
1,97,5,26253,12824,13429,7270,7428,5272,5730,336,420
1,97,6,30329,14707,15622,8353,8474,5931,6719,442,528
1,97,7,27606,12980,14626,7974,8222,4548,5876,517,460
1,97,8,25762,12139,13623,7563,7702,4095,5424,505,498
1,97,9,23949,11312,12637,7098,7189,3815,5071,503,361
1,97,10,24462,11585,12877,7611,7759,3488,4642,398,269
1,97,11,24734,11698,13036,7573,7944,3715,4675,302,362
1,97,12,27803,13008,14795,8486,9079,4190,5372,251,223
1,97,13,27043,12703,14340,8288,8788,4124,5213,263,201
1,97,14,22666,10505,12161,7187,7780,3085,4060,174,114
1,97,15,18329,8189,10140,5966,6931,2053,2945,136,185
1,97,16,12370,5253,7117,3923,5062,1235,1909,117,101
1,97,17,7974,3224,4750,2320,3373,837,1313,72,62
1,97,18,7403,2462,4941,1873,3544,556,1334,52,76
1,99,0,20733,9869,10864,5798,6015,3955,4745,165,182
1,99,1,1058,555,503,285,252,281,259,13,17
1,99,2,1153,596,557,321,309,284,255,19,21
1,99,3,1334,693,641,395,348,300,296,17,15
1,99,4,1321,679,642,358,354,318,289,18,18
1,99,5,1208,616,592,321,309,286,279,9,18
1,99,6,1248,614,634,329,297,278,329,8,9
1,99,7,1001,451,550,274,275,165,273,18,9
1,99,8,1095,497,598,297,326,193,260,9,9
1,99,9,1163,527,636,280,333,236,295,9,13
1,99,10,1335,628,707,385,366,233,324,13,6
1,99,11,1345,614,731,367,389,231,328,9,7
1,99,12,1520,732,788,450,458,266,324,4,7
1,99,13,1567,742,825,448,473,279,336,9,7
1,99,14,1381,636,745,389,403,240,336,3,8
1,99,15,1062,513,549,345,370,158,168,3,4
1,99,16,867,379,488,272,315,95,165,0,7
1,99,17,510,214,296,150,198,62,96,1,4
1,99,18,565,183,382,132,240,50,133,3,3
1,101,0,226486,106394,120092,40607,42412,62343,74094,4344,4000
1,101,1,15300,7681,7619,2523,2484,5085,5019,768,683
1,101,2,14688,7417,7271,2463,2316,4783,4763,640,611
1,101,3,14465,7253,7212,2166,2096,4931,4826,507,488
1,101,4,14927,7681,7246,2247,2130,5257,4934,337,332
1,101,5,16002,7705,8297,2575,2325,4972,5859,300,218
1,101,6,16947,8234,8713,2436,2283,5561,6241,275,258
1,101,7,15626,7401,8225,2575,2283,4555,5639,285,252
1,101,8,14882,6953,7929,2562,2377,4018,5199,254,264
1,101,9,13236,6157,7079,2214,2114,3555,4579,224,187
1,101,10,13639,6294,7345,2406,2387,3490,4645,198,151
1,101,11,13094,6141,6953,2515,2456,3315,4172,182,133
1,101,12,14480,6580,7900,2877,3053,3421,4588,127,134
1,101,13,13919,6215,7704,2836,3191,3211,4334,83,107
1,101,14,11968,5079,6889,2516,3154,2456,3583,74,75
1,101,15,8938,4034,4904,2266,2630,1701,2169,32,40
1,101,16,6109,2554,3555,1567,2041,947,1442,20,35
1,101,17,4139,1572,2567,943,1482,596,1049,24,16
1,101,18,4127,1443,2684,920,1610,489,1053,14,16
1,103,0,119679,58888,60791,50143,51430,8136,8752,5660,4806
1,103,1,7245,3668,3577,3036,2901,703,704,649,636
1,103,2,7405,3797,3608,3178,3049,681,608,637,655
1,103,3,7921,4087,3834,3352,3166,739,705,650,597
1,103,4,7333,3767,3566,3182,2969,570,592,534,480
1,103,5,6742,3451,3291,2821,2653,617,620,356,313
1,103,6,7586,3824,3762,3120,3013,631,693,398,321
1,103,7,7130,3611,3519,2971,2854,565,599,504,339
1,103,8,7331,3701,3630,3122,3015,498,528,501,386
1,103,9,7121,3538,3583,2973,2959,492,549,424,326
1,103,10,7681,3886,3795,3260,3137,541,567,324,217
1,103,11,8302,4083,4219,3401,3605,591,555,256,192
1,103,12,8599,4297,4302,3744,3699,477,536,164,120
1,103,13,7942,3815,4127,3372,3559,380,507,97,88
1,103,14,6798,3116,3682,2768,3231,302,404,75,53
1,103,15,5620,2535,3085,2324,2800,179,239,29,29
1,103,16,4091,1836,2255,1742,2086,81,148,27,29
1,103,17,2612,1074,1538,1023,1429,42,98,16,14
1,103,18,2220,802,1418,754,1305,47,100,19,11
1,105,0,8923,4152,4771,1322,1436,2777,3330,69,75
1,105,1,507,276,231,66,61,212,169,7,6
1,105,2,498,246,252,60,54,186,204,5,8
1,105,3,517,269,248,43,43,224,206,1,1
1,105,4,849,457,392,200,137,242,255,24,11
1,105,5,760,375,385,126,168,232,217,11,7
1,105,6,536,248,288,51,53,193,236,1,2
1,105,7,425,202,223,56,53,146,171,0,2
1,105,8,457,193,264,39,56,154,208,3,7
1,105,9,434,184,250,38,54,145,194,0,4
1,105,10,507,235,272,64,71,167,200,0,3
1,105,11,479,232,247,80,65,150,181,4,1
1,105,12,543,238,305,78,86,160,220,4,4
1,105,13,616,281,335,104,101,176,233,4,10
1,105,14,503,210,293,86,89,122,200,2,3
1,105,15,430,182,248,74,106,107,139,1,2
1,105,16,360,150,210,73,89,72,119,1,1
1,105,17,265,109,156,52,76,56,80,0,0
1,105,18,237,65,172,32,74,33,98,1,3
1,107,0,19930,10014,9916,6100,5663,3880,4223,666,378
1,107,1,1026,542,484,281,255,282,236,12,25
1,107,2,1038,552,486,309,245,249,243,27,24
1,107,3,1083,567,516,308,281,269,241,28,20
1,107,4,1186,646,540,352,289,296,248,33,33
1,107,5,1202,692,510,357,261,337,254,69,21
1,107,6,1379,710,669,402,366,305,299,106,54
1,107,7,1319,725,594,423,348,284,244,110,46
1,107,8,1262,640,622,398,306,218,305,78,11
1,107,9,1069,509,560,347,308,157,247,47,38
1,107,10,1323,641,682,396,394,240,283,76,40
1,107,11,1307,605,702,396,416,205,283,15,30
1,107,12,1518,772,746,522,429,246,314,52,8
1,107,13,1332,642,690,395,417,242,272,3,13
1,107,14,1212,598,614,391,353,206,259,4,5
